0	0.0037101086800000	0.0004044324900000
0.1	0.0002732118700000	0.0002157126100000
0.2	0.0002792283050000	0.0002211099400000
0.3	0.0002853063050000	0.0002265783500000
0.4	0.0002914449150000	0.0002321171450000
0.5	0.0002976431550000	0.0002377255950000
0.6	0.0003039000200000	0.0002434029350000
0.7	0.0003102144850000	0.0002491483750000
0.8	0.0003165855100000	0.0002549610950000
0.9	0.0003230120300000	0.0002608402350000
1	0.0003294929600000	0.0002667849050000
1.1	0.0003360272000000	0.0002727942000000
1.2	0.0003426136350000	0.0002788671800000
1.3	0.0003492511300000	0.0002850028750000
1.4	0.0003559385400000	0.0002912002950000
1.5	0.0003626747000000	0.0002974584250000
1.6	0.0003694584300000	0.0003037762200000
1.7	0.0003762885500000	0.0003101526100000
1.8	0.0003831638650000	0.0003165865150000
1.9	0.0003900831600000	0.0003230768300000
2	0.0003970452250000	0.0003296224300000
2.1	0.0004040488400000	0.0003362221700000
2.2	0.0004110927650000	0.0003428748850000
2.3	0.0004181757650000	0.0003495794000000
2.4	0.0004252966050000	0.0003563345200000
2.5	0.0004324540400000	0.0003631390300000
2.6	0.0004396468150000	0.0003699917150000
2.7	0.0004468736800000	0.0003768913450000
2.8	0.0004541333850000	0.0003838366750000
2.9	0.0004614246800000	0.0003908264450000
3	0.0004687463150000	0.0003978593850000
3.1	0.0004760970350000	0.0004049342350000
3.2	0.0004834755950000	0.0004120497150000
3.3	0.0004908807500000	0.0004192045300000
3.4	0.0004983112550000	0.0004263973950000
3.5	0.0005057658800000	0.0004336270200000
3.6	0.0005132433950000	0.0004408921100000
3.7	0.0005207425700000	0.0004481913650000
3.8	0.0005282621950000	0.0004555234750000
3.9	0.0005358010550000	0.0004628871500000
4	0.0005433579500000	0.0004702810950000
4.1	0.0005509316950000	0.0004777040050000
4.2	0.0005585211000000	0.0004851545850000
4.3	0.0005661249950000	0.0004926315500000
4.4	0.0005737422200000	0.0005001336100000
4.5	0.0005813716250000	0.0005076594850000
4.6	0.0005890120800000	0.0005152079050000
4.7	0.0005966624550000	0.0005227776000000
4.8	0.0006043216350000	0.0005303673050000
4.9	0.0006119885300000	0.0005379757700000
5	0.0006196620550000	0.0005456017600000
5.1	0.0006273411450000	0.0005532440350000
5.2	0.0006350247450000	0.0005609013750000
5.3	0.0006427118100000	0.0005685725700000
5.4	0.0006504013250000	0.0005762564150000
5.5	0.0006580922900000	0.0005839517300000
5.6	0.0006657837100000	0.0005916573450000
5.7	0.0006734746150000	0.0005993720950000
5.8	0.0006811640550000	0.0006070948400000
5.9	0.0006888510850000	0.0006148244450000
6	0.0006965347900000	0.0006225597950000
6.1	0.0007042142700000	0.0006302997950000
6.2	0.0007118886450000	0.0006380433550000
6.3	0.0007195570500000	0.0006457894100000
6.4	0.0007272186350000	0.0006535369150000
6.5	0.0007348725800000	0.0006612848400000
6.6	0.0007425180700000	0.0006690321650000
6.7	0.0007501543250000	0.0006767778900000
6.8	0.0007577805750000	0.0006845210450000
6.9	0.0007653960650000	0.0006922606700000
7	0.0007730000700000	0.0006999958200000
7.1	0.0007805918750000	0.0007077255750000
7.2	0.0007881707900000	0.0007154490400000
7.3	0.0007957361450000	0.0007231653300000
